,equity
2025-11-11 23:20:00+00:00,10074.877708881677
2025-11-12 15:00:00+00:00,10078.245037340572
2025-11-14 12:10:00+00:00,10068.726442166182
2025-11-17 19:35:00+00:00,10061.50773341832
2025-11-17 23:40:00+00:00,10060.510351162751
2025-11-18 07:10:00+00:00,10058.750824314597
2025-11-18 13:35:00+00:00,10063.936149992283
2025-11-20 02:15:00+00:00,10059.877657887342
2025-11-20 16:55:00+00:00,10057.193745909546
2025-11-21 05:50:00+00:00,10054.9358182745
2025-11-21 06:15:00+00:00,10053.567321975082
2025-11-21 14:00:00+00:00,10058.62960127909
2025-11-21 21:10:00+00:00,10056.32366296475
2025-11-24 01:10:00+00:00,10054.191670451277
2025-11-24 05:20:00+00:00,10052.583067253561
2025-11-24 09:10:00+00:00,10054.360308286818
2025-11-24 18:35:00+00:00,10057.682651573543
2025-11-25 08:50:00+00:00,10055.838619867776
2025-11-25 12:40:00+00:00,10054.544516591737
2025-11-25 14:45:00+00:00,10051.341694111423
2025-11-28 01:40:00+00:00,10057.904164934555
2025-11-28 05:00:00+00:00,10057.464601140919
2025-11-28 14:20:00+00:00,10060.017749017614
2025-12-01 10:00:00+00:00,10065.723734997704
2025-12-01 14:00:00+00:00,10063.982720405304
2025-12-01 19:50:00+00:00,10062.60789017313
2025-12-02 09:25:00+00:00,10059.50256978083
2025-12-02 14:10:00+00:00,10061.248818217427
2025-12-03 02:30:00+00:00,10064.570311817446
2025-12-03 09:05:00+00:00,10063.532454829632
2025-12-03 13:20:00+00:00,10065.50322121031
2025-12-04 03:00:00+00:00,10063.898314576318
2025-12-04 05:20:00+00:00,10062.904683731998
2025-12-05 06:05:00+00:00,10066.099797111568
2025-12-05 16:10:00+00:00,10064.206749391984
2025-12-08 15:00:00+00:00,10062.761284229418
2025-12-09 06:05:00+00:00,10060.506680864259
2025-12-09 15:55:00+00:00,10064.08276583187
2025-12-10 08:10:00+00:00,10062.635196455454
2025-12-10 19:05:00+00:00,10064.940377152756
2025-12-10 19:40:00+00:00,10062.567070677891
2025-12-12 08:05:00+00:00,10070.712963411672
2025-12-12 15:20:00+00:00,10068.353866039066
2025-12-12 20:30:00+00:00,10066.853005767944
2025-12-15 05:30:00+00:00,10070.4585727711
2025-12-15 14:20:00+00:00,10068.011415291008
2025-12-16 03:10:00+00:00,10065.335434026216
2025-12-16 13:30:00+00:00,10068.171361663592
2025-12-16 19:25:00+00:00,10066.434522177573
2025-12-17 01:00:00+00:00,10067.600023318382
2025-12-17 02:50:00+00:00,10066.94235549542
2025-12-17 05:45:00+00:00,10069.205924886042
2025-12-17 13:00:00+00:00,10068.549058951941
2025-12-17 14:00:00+00:00,10070.936408113377
2025-12-17 16:20:00+00:00,10068.069703384706
2025-12-18 12:25:00+00:00,10066.001663556335
2025-12-18 14:40:00+00:00,10064.235871702984
2025-12-22 06:45:00+00:00,10072.32187065406
2025-12-22 13:10:00+00:00,10073.916226307862
2025-12-22 15:15:00+00:00,10072.265146212416
2025-12-23 00:30:00+00:00,10076.596797286229
2025-12-23 14:30:00+00:00,10072.550196664168
2025-12-24 00:30:00+00:00,10075.889074231229
2025-12-24 14:50:00+00:00,10072.464775564315
2025-12-26 15:30:00+00:00,10078.896610346348
2025-12-29 00:00:00+00:00,10076.73254147899
2025-12-29 11:40:00+00:00,10072.36900612129
2025-12-31 05:50:00+00:00,10067.190990321706
2025-12-31 12:25:00+00:00,10063.364979218279
2025-12-31 13:55:00+00:00,10066.629652774704
2026-01-02 03:10:00+00:00,10071.303119071616
2026-01-02 08:45:00+00:00,10073.058708579416
2026-01-02 13:20:00+00:00,10071.36211148475
2026-01-04 23:00:00+00:00,10075.180621956846
2026-01-06 03:15:00+00:00,10085.793374856645
2026-01-06 09:45:00+00:00,10083.504752633455
2026-01-06 20:55:00+00:00,10087.59178192942
2026-01-07 01:05:00+00:00,10085.36508581296
2026-01-07 12:15:00+00:00,10083.041730428487
2026-01-08 05:15:00+00:00,10079.041048395293
2026-01-08 12:00:00+00:00,10077.134144092977
2026-01-08 23:00:00+00:00,10082.656810832113
2026-01-09 13:30:00+00:00,10081.505835226777
2026-01-12 00:20:00+00:00,10089.374834283692
2026-01-12 13:50:00+00:00,10093.427281126416
2026-01-12 23:10:00+00:00,10089.24937447337
2026-01-13 06:40:00+00:00,10087.557507763362
2026-01-13 13:35:00+00:00,10090.59115627065
