entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,qty,pnl,exit_hit,anchor_high,anchor_low
2026-05-21 05:10:00+00:00,short,77912.54,2026-05-22 18:45:00+00:00,76157.47140000001,78250.37200899998,76157.47140000001,0.03850471310523313,67.57841292300256,TP,82850.0,76051.0
2026-05-24 05:15:00+00:00,short,76710.01,2026-05-24 10:25:00+00:00,77080.93045799999,77080.93045799999,76157.47140000001,0.039108324976101554,-14.506077811748163,SL,78200.0,76051.0
2026-05-25 20:35:00+00:00,short,77329.88,2026-05-26 14:20:00+00:00,77727.90220899999,77727.90220899999,74393.60544000001,0.038794835838358986,-15.441206258175542,SL,78200.0,74289.6
2026-06-01 06:00:00+00:00,short,73313.5,2026-06-01 08:30:00+00:00,72614.00748600002,73655.74055899998,72614.00748600002,0.04092015795180969,28.623344158987766,TP,78200.0,72512.49
2026-06-08 12:00:00+00:00,short,62866.91,2026-06-08 12:40:00+00:00,63625.40137099999,63625.40137099999,59213.693274000005,0.0477198577121096,-36.195100299982414,SL,78200.0,59130.91
2026-06-10 17:25:00+00:00,short,61903.45,2026-06-11 06:20:00+00:00,62914.56219099999,62914.56219099999,59213.693274000005,0.04846256549513799,-49.00109077926963,SL,64234.68,59130.91
2026-06-13 03:30:00+00:00,short,63497.94,2026-06-13 08:35:00+00:00,63897.45599999999,63897.45599999999,60840.057,0.04724562718097626,-18.87538398883438,SL,64234.68,60755.0
2026-06-22 00:35:00+00:00,long,63977.99,2026-06-22 01:15:00+00:00,64144.751448,63213.057,64144.751448,0.04689112615135299,7.8196320953505145,TP,64234.68,62272.07
2026-07-02 00:15:00+00:00,short,59764.0,2026-07-02 09:50:00+00:00,61389.2006,61389.2006,58196.371014000004,0.050197443276889096,-81.58091493206595,SL,64234.68,58115.01
2026-07-09 09:40:00+00:00,short,62804.0,2026-07-09 13:50:00+00:00,63156.89008999999,63156.89008999999,61392.669576,0.047767658110948345,-16.85673316986148,SL,64234.68,61306.84
2026-07-18 06:15:00+00:00,long,63999.98,2026-07-20 06:35:00+00:00,63870.614665,63870.614665,65508.16,0.04687501464844208,-6.0640019731257215,SL,65600.0,61306.84
2026-07-20 07:50:00+00:00,long,64274.68,2026-07-20 08:35:00+00:00,63708.440753,63708.440753,65508.16,0.046674678115861484,-26.42903459029268,SL,65600.0,62537.56
2026-07-24 06:15:00+00:00,long,65491.68,2026-07-24 09:00:00+00:00,65206.091653,65206.091653,66862.41139,0.045807345299433457,-13.08204402452329,SL,66956.15,62537.56
2026-07-27 05:55:00+00:00,long,65468.38,2026-07-27 08:10:00+00:00,65183.971579000005,65183.971579000005,66862.41139,0.0458236479961777,-13.032631371052384,SL,66956.15,63739.75
2026-07-30 14:15:00+00:00,short,64650.01,2026-07-31 01:05:00+00:00,65235.25893999999,65235.25893999999,63828.98565,0.046403705119303154,-27.1577192331443,SL,65744.6,63739.75
2026-08-04 10:10:00+00:00,short,63510.86,2026-08-04 10:45:00+00:00,63821.01726699999,63821.01726699999,62362.185000000005,0.04723601601363924,-14.650593630758005,SL,65744.6,62275.0
