entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2025-12-22 11:55:00+00:00,long,4425.46,2025-12-22 13:00:00+00:00,4436.06,4424.49,4436.06,7.185693690599642,TP,aggressive,fvg
2025-12-26 02:50:00+00:00,long,4515.85,2025-12-26 13:35:00+00:00,4544.86,4510.21,4544.86,19.272119313085668,TP,aggressive,ob
2025-12-28 20:10:00+00:00,short,4558.95,2025-12-28 22:40:00+00:00,4561.85,4561.85,4553.8,-1.9083341558915183,SL,aggressive,fvg
2025-12-29 04:05:00+00:00,short,4530.96,2025-12-29 06:50:00+00:00,4503.32,4536.75,4503.32,18.300757455373912,TP,aggressive,fvg
2025-12-29 12:45:00+00:00,short,4480.11,2025-12-29 13:00:00+00:00,4482.85,4482.85,4474.0,-1.8347763782590325,SL,aggressive,ob
2025-12-30 13:35:00+00:00,long,4402.99,2025-12-30 13:40:00+00:00,4396.23,4396.23,4481.6,-4.605960949264172,SL,aggressive,ob
2026-01-01 12:30:00+00:00,long,4343.95,2026-01-01 13:45:00+00:00,4342.56,4342.56,4346.25,-0.9599558005958295,SL,aggressive,ob
2026-01-02 02:50:00+00:00,long,4362.38,2026-01-02 05:05:00+00:00,4386.25,4352.29,4386.25,16.415351253214915,TP,aggressive,ob
2026-01-03 15:15:00+00:00,long,4360.7,2026-01-03 15:30:00+00:00,4359.51,4359.51,4370.25,-0.818675900657876,SL,aggressive,ob
2026-01-03 21:05:00+00:00,long,4360.91,2026-01-03 21:10:00+00:00,4358.89,4358.89,4363.97,-1.3896182218845565,SL,aggressive,fvg
2026-01-04 03:30:00+00:00,long,4355.75,2026-01-04 04:35:00+00:00,4351.2,4351.2,4362.84,-3.133788670148779,SL,aggressive,fvg
2026-01-05 11:30:00+00:00,long,4428.57,2026-01-05 12:40:00+00:00,4422.4,4422.4,4440.02,-4.179678767638362,SL,aggressive,fvg
2026-01-06 00:00:00+00:00,long,4445.45,2026-01-06 00:30:00+00:00,4441.64,4441.64,4455.35,-2.5711682731778502,SL,aggressive,ob
2026-01-06 09:20:00+00:00,long,4462.1,2026-01-06 09:20:00+00:00,4460.51,4460.51,4464.95,-1.069003384056932,SL,aggressive,ob
2026-01-06 09:25:00+00:00,long,4463.84,2026-01-06 09:45:00+00:00,4457.74,4457.74,4475.19,-4.099609304993255,SL,aggressive,ob
2026-01-09 11:50:00+00:00,long,4480.47,2026-01-09 12:00:00+00:00,4484.95,4477.54,4484.95,2.9996853008721605,TP,aggressive,ob
