entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2026-07-28 06:45:00+00:00,short,4049.715,2026-07-28 08:05:00+00:00,4052.735,4052.735,4044.965,-2.2371944692404147,SL,aggressive,fvg
2026-07-28 08:10:00+00:00,short,4048.255,2026-07-28 09:35:00+00:00,4034.415,4055.515,4034.415,10.256270911788025,TP,aggressive,fvg
2026-07-29 01:40:00+00:00,short,4029.185,2026-07-29 01:50:00+00:00,4022.605,4030.945,4022.605,4.899253819320727,TP,aggressive,fvg
2026-07-31 17:30:00+00:00,short,4050.405,2026-07-31 17:45:00+00:00,4053.905,4053.905,4042.465,-2.592333359256667,SL,aggressive,fvg
2026-07-31 17:50:00+00:00,short,4052.185,2026-07-31 19:45:00+00:00,4055.045,4055.045,4042.465,-2.117376180998741,SL,aggressive,fvg
2026-08-04 04:50:00+00:00,short,4064.605,2026-08-04 05:10:00+00:00,4058.945,4066.415,4058.945,4.177527705644106,TP,aggressive,ob
2026-08-04 05:35:00+00:00,short,4061.695,2026-08-04 08:00:00+00:00,4068.055,4068.055,4051.915,-4.697546221466411,SL,aggressive,ob
2026-08-04 20:20:00+00:00,long,4075.295,2026-08-04 22:25:00+00:00,4079.155,4074.135,4079.155,2.8415120868551553,TP,aggressive,fvg
2026-08-06 16:00:00+00:00,long,4233.605,2026-08-06 16:15:00+00:00,4228.845,4228.845,4253.795,-3.37301188939401,SL,aggressive,ob
2026-08-07 12:30:00+00:00,long,4308.545,2026-08-07 12:30:00+00:00,4327.645,4300.325,4327.645,13.29915319440811,TP,aggressive,fvg
