entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind,step4
2025-11-04 08:10:00+00:00,short,3996.755,2025-11-04 08:10:00+00:00,3995.075,3999.525,3995.075,1.2610230049129538,TP,aggressive,ob,aggressive_sweep
2025-11-07 14:35:00+00:00,long,3992.985,2025-11-07 14:35:00+00:00,3989.0049999999997,3989.0049999999997,3994.975,-2.990244140662041,SL,aggressive,ob,aggressive_sweep
2025-11-13 23:10:00+00:00,short,4176.955,2025-11-13 23:20:00+00:00,4181.445000000001,4181.445000000001,4169.028,-3.224837231907472,SL,aggressive,fvg,aggressive_sweep
2025-11-13 23:25:00+00:00,short,4178.815,2025-11-13 23:25:00+00:00,4182.245,4182.245,4168.408,-2.4624205665962418,SL,aggressive,fvg,aggressive_sweep
2025-11-13 23:30:00+00:00,short,4178.985,2025-11-13 23:45:00+00:00,4184.5650000000005,4184.5650000000005,4168.408,-4.005757378885665,SL,aggressive,fvg,aggressive_sweep
2025-11-13 23:55:00+00:00,short,4183.455,2025-11-14 00:05:00+00:00,4179.625,4186.755,4179.625,2.7465336665506817,TP,aggressive,fvg,aggressive_sweep
2025-11-16 23:25:00+00:00,short,4103.695,2025-11-16 23:30:00+00:00,4098.665,4106.595,4098.665,3.6771738640418543,TP,aggressive,fvg,aggressive_sweep
2025-11-18 08:15:00+00:00,short,4024.855,2025-11-18 08:30:00+00:00,4026.945,4026.945,4019.035,-1.5578200953824266,SL,aggressive,fvg,aggressive_sweep
2025-11-21 09:10:00+00:00,short,4046.565,2025-11-21 09:10:00+00:00,4050.485,4050.485,4043.348,-2.9061685651905305,SL,aggressive,fvg,aggressive_sweep
2025-11-28 07:55:00+00:00,long,4175.165,2025-11-28 07:55:00+00:00,4172.668,4172.668,4188.495,-1.794180589270339,SL,aggressive,fvg,aggressive_sweep
2025-12-08 10:35:00+00:00,long,4206.665,2025-12-08 11:05:00+00:00,4200.585,4200.585,4209.915,-4.335976361321802,SL,aggressive,ob,aggressive_sweep
2025-12-09 12:15:00+00:00,long,4201.455,2025-12-09 12:15:00+00:00,4200.345,4200.345,4202.495,-0.7925825696095801,SL,aggressive,fvg,aggressive_sweep
