entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit
2025-12-21 10:10:00+00:00,long,4357.34,2025-12-22 01:35:00+00:00,4384.99,4311.535,4384.99,19.03684357888044,TP
2026-01-02 02:50:00+00:00,long,4367.1,2026-01-02 15:05:00+00:00,4359.785,4359.785,4577.99,-5.025073847633791,SL
2026-01-05 00:05:00+00:00,long,4385.83,2026-01-05 01:00:00+00:00,4414.83,4318.995,4414.83,19.836610174128957,TP
2026-01-09 13:30:00+00:00,long,4492.9,2026-01-09 15:35:00+00:00,4517.0,4344.5375,4517.0,16.092056355583498,TP
2026-01-11 20:25:00+00:00,long,4512.05,2026-01-11 22:05:00+00:00,4517.0,4445.7875,4517.0,3.291186932768798,TP
2026-01-17 12:05:00+00:00,long,4612.61,2026-01-18 23:00:00+00:00,4649.16,4478.8275,4649.16,23.771790808241008,TP
2026-02-16 07:40:00+00:00,long,5008.7,2026-02-17 00:55:00+00:00,4950.0975,4950.0975,5118.0,-35.1004252600475,SL
2026-02-20 12:20:00+00:00,short,5026.07,2026-02-20 13:00:00+00:00,5036.9525,5036.9525,4793.81,-6.49563177592072,SL
2026-02-27 11:30:00+00:00,long,5196.1,2026-02-27 13:25:00+00:00,5269.55,5154.837500000001,5269.55,42.40680510382776,TP
2026-03-03 00:05:00+00:00,long,5359.6,2026-03-03 11:05:00+00:00,5237.450000000001,5237.450000000001,5600.0,-68.3726397492348,SL
2026-03-29 23:30:00+00:00,short,4466.0,2026-03-30 02:40:00+00:00,4486.645,4486.645,4141.06,-13.868114643977007,SL
2026-04-09 01:10:00+00:00,long,4706.5,2026-04-09 15:35:00+00:00,4783.67,4637.33,4783.67,49.189418888770895,TP
2026-04-20 04:05:00+00:00,long,4777.2,2026-04-21 20:05:00+00:00,4659.6275000000005,4659.6275000000005,4872.86,-73.83352172820855,SL
2026-04-23 12:00:00+00:00,long,4718.49,2026-04-28 05:05:00+00:00,4645.2925000000005,4645.2925000000005,4815.52,-46.53872319322452,SL
2026-05-04 05:25:00+00:00,short,4590.3,2026-05-04 16:05:00+00:00,4508.14,4616.1325,4508.14,53.695836873406876,TP
2026-05-15 07:10:00+00:00,long,4586.03,2026-05-15 08:00:00+00:00,4570.1050000000005,4570.1050000000005,4756.0,-10.417507081287697,SL
2026-05-21 23:20:00+00:00,short,4533.64,2026-05-22 05:55:00+00:00,4508.14,4565.3425,4508.14,16.87385853309923,TP
2026-05-22 19:00:00+00:00,short,4509.0,2026-05-24 22:30:00+00:00,4553.3075,4553.3075,4460.0,-29.479374584164933,SL
2026-05-30 21:00:00+00:00,short,4524.01,2026-05-31 05:30:00+00:00,4531.8075,4531.8075,4374.0,-5.170744538583915,SL
2026-06-13 14:20:00+00:00,short,4213.64,2026-06-14 21:45:00+00:00,4272.555,4272.555,4026.48,-41.9459184932742,SL
2026-06-22 06:20:00+00:00,long,4196.31,2026-06-22 15:35:00+00:00,4178.675,4178.675,4354.58,-12.607505165252483,SL
2026-07-01 16:30:00+00:00,short,4072.4,2026-07-03 01:00:00+00:00,4152.3949999999995,4152.3949999999995,3959.0,-58.92962380905566,SL
2026-07-06 14:40:00+00:00,short,4126.28,2026-07-06 14:50:00+00:00,4131.305,4131.305,3959.0,-3.653411789796533,SL
2026-07-11 11:35:00+00:00,short,4113.85,2026-07-13 14:15:00+00:00,4021.15,4146.8425,4021.15,67.60090912405673,TP
2026-07-20 04:45:00+00:00,short,4017.71,2026-07-22 03:20:00+00:00,4131.6875,4131.6875,3960.53,-85.10631678244569,SL
2026-07-27 02:40:00+00:00,short,4089.94,2026-07-28 09:55:00+00:00,4020.76,4146.745,4020.76,50.744020694679996,TP
2026-07-30 02:55:00+00:00,short,4061.92,2026-07-30 13:35:00+00:00,4087.375,4087.375,4020.76,-18.800222554850855,SL
