,equity
2026-06-06 15:34:00+00:00,8845.622459466798
2026-06-07 07:02:00+00:00,8840.915348831037
2026-06-07 07:24:00+00:00,8837.358484597346
2026-06-07 19:37:00+00:00,8834.984554153581
2026-06-08 11:51:00+00:00,8834.23025467579
2026-06-08 12:00:00+00:00,8840.309105554255
2026-06-10 19:47:00+00:00,8839.610550523288
2026-06-10 19:50:00+00:00,8837.831685603287
2026-06-11 09:21:00+00:00,8837.133791595337
2026-06-11 09:23:00+00:00,8835.355420487214
2026-06-11 19:45:00+00:00,8834.627963249244
2026-06-11 19:50:00+00:00,8832.850391015185
2026-06-12 08:44:00+00:00,8832.121528944826
2026-06-12 08:45:00+00:00,8830.344476967553
2026-06-14 08:32:00+00:00,8828.557547183507
2026-06-14 08:43:00+00:00,8827.82421386681
2026-06-14 08:43:00+00:00,8826.527765172254
2026-06-14 13:51:00+00:00,8825.797723722606
2026-06-14 13:51:00+00:00,8824.63893653317
2026-06-16 16:31:00+00:00,8823.881097888536
2026-06-16 16:32:00+00:00,8822.105997483626
2026-06-18 11:31:00+00:00,8820.05035531952
2026-06-18 20:22:00+00:00,8818.19215872681
2026-06-18 20:27:00+00:00,8817.46431934036
2026-06-18 20:28:00+00:00,8816.893419203197
2026-06-20 13:43:00+00:00,8815.331894416411
2026-06-21 07:30:00+00:00,8813.812279245758
2026-06-21 11:17:00+00:00,8812.02834125766
2026-06-21 19:46:00+00:00,8809.736916308973
2026-06-23 21:38:00+00:00,8809.034945248477
2026-06-23 21:38:00+00:00,8808.076010230947
2026-06-24 21:53:00+00:00,8803.21256766707
2026-06-24 21:56:00+00:00,8802.538873867039
2026-06-24 21:56:00+00:00,8801.777345827533
2026-06-26 21:15:00+00:00,8797.566410410565
2026-06-26 21:38:00+00:00,8793.314374786034
2026-06-27 19:53:00+00:00,8790.90785143839
2026-06-27 19:59:00+00:00,8786.72222226359
2026-06-27 20:48:00+00:00,8784.264368814633
2026-06-28 07:18:00+00:00,8779.952806214764
2026-06-28 09:12:00+00:00,8778.0030483561
2026-06-28 09:14:00+00:00,8776.053723478773
2026-06-28 09:16:00+00:00,8774.094071918747
2026-06-28 09:18:00+00:00,8769.895943625685
2026-06-30 18:27:00+00:00,8764.342947708174
2026-06-30 19:50:00+00:00,8763.66938441541
2026-06-30 19:50:00+00:00,8763.061233564877
2026-06-30 20:15:00+00:00,8761.297715114939
2026-07-01 12:00:00+00:00,8760.621874027163
2026-07-01 12:01:00+00:00,8758.858741570451
2026-07-02 18:43:00+00:00,8755.397700152162
2026-07-02 18:50:00+00:00,8755.997272119806
2026-07-02 20:38:00+00:00,8751.198725398152
2026-07-02 21:29:00+00:00,8749.044981875728
2026-07-03 15:20:00+00:00,8745.08344720298
2026-07-05 21:04:00+00:00,8744.371216856718
2026-07-05 21:16:00+00:00,8743.323863652055
2026-07-06 17:14:00+00:00,8740.322338522361
2026-07-07 12:33:00+00:00,8739.613718062312
2026-07-07 12:34:00+00:00,8737.855154160186
2026-07-09 20:55:00+00:00,8735.768173472532
2026-07-10 20:19:00+00:00,8735.073700981846
2026-07-10 20:26:00+00:00,8733.315914204282
2026-07-10 20:37:00+00:00,8731.122821344008
2026-07-10 21:17:00+00:00,8726.378395388405
2026-07-10 21:34:00+00:00,8723.997040422468
2026-07-10 21:47:00+00:00,8722.231040293353
2026-07-11 07:23:00+00:00,8720.3911978638
2026-07-11 10:09:00+00:00,8717.587774051493
2026-07-11 10:11:00+00:00,8714.785251481446
2026-07-11 10:13:00+00:00,8711.983629863927
2026-07-11 10:15:00+00:00,8709.172328264529
2026-07-11 10:17:00+00:00,8707.377594406069
2026-07-12 10:31:00+00:00,8705.699809498432
2026-07-12 11:07:00+00:00,8703.52358408856
2026-07-12 11:09:00+00:00,8701.35851083786
2026-07-12 11:11:00+00:00,8699.193976166982
2026-07-12 11:27:00+00:00,8696.902748847078
2026-07-12 11:36:00+00:00,8694.61212499948
2026-07-12 11:39:00+00:00,8692.32210446524
2026-07-12 15:44:00+00:00,8690.28694629932
2026-07-12 20:04:00+00:00,8686.619941528512
2026-07-14 13:01:00+00:00,8694.495153046922
2026-07-14 13:08:00+00:00,8693.813200660874
2026-07-14 13:11:00+00:00,8692.063625401532
2026-07-15 19:51:00+00:00,8690.30373599887
2026-07-19 19:33:00+00:00,8687.80749369528
2026-07-20 08:00:00+00:00,8687.140934900806
2026-07-20 08:00:00+00:00,8690.12011258449
2026-07-21 18:55:00+00:00,8689.43765808583
2026-07-21 19:03:00+00:00,8692.57231358254
2026-07-22 09:28:00+00:00,8688.883946599743
2026-07-23 20:20:00+00:00,8686.6954035363
2026-07-25 07:03:00+00:00,8682.139761979797
2026-07-25 07:05:00+00:00,8677.586509579243
